"","X","Cluster","hsa-miR-101-3p","hsa-miR-145-5p","hsa-miR-181c-5p","hsa-miR-19a-3p","hsa-miR-221-3p","hsa-miR-34a-5p","hsa-miR-92a-3p","hsa-miR-105-5p","hsa-miR-185-5p","hsa-miR-411-5p","hsa-miR-520b","hsa-miR-106a-5p","hsa-miR-148a-3p","hsa-miR-19b-3p","hsa-miR-98-5p","hsa-miR-125a-3p","hsa-miR-422a","hsa-miR-520d-5p","hsa-miR-512-3p","hsa-miR-106b-5p","hsa-miR-152-3p","hsa-miR-18a-5p","hsa-miR-20a-5p","hsa-miR-23b-3p","hsa-miR-372-3p","hsa-miR-99a-5p","hsa-miR-125a-5p","hsa-miR-222-3p","hsa-miR-425-5p","hsa-miR-520f-3p","hsa-miR-518e-3p","hsa-miR-124-3p","hsa-miR-155-5p","hsa-miR-184","hsa-miR-20b-5p","hsa-miR-24-3p","hsa-miR-99b-5p","hsa-miR-125b-5p","hsa-miR-28-5p","hsa-miR-433-3p","hsa-miR-521","hsa-miR-150-5p","hsa-miR-130b-3p","hsa-miR-15a-5p","hsa-miR-190a-5p","hsa-miR-21-5p","hsa-miR-27b-3p","hsa-miR-454-3p","hsa-let-7a-5p","hsa-miR-126-3p","hsa-miR-29a-3p","hsa-miR-452-5p","hsa-miR-523-3p","hsa-miR-136-5p","hsa-miR-15b-5p","hsa-miR-193b-3p","hsa-miR-210-3p","hsa-miR-29b-3p","hsa-miR-519a-3p","hsa-miR-148b-3p","hsa-miR-320a","hsa-miR-491-5p","hsa-miR-708-5p","hsa-miR-517a-3p","hsa-miR-205-5p","hsa-miR-16-5p","hsa-miR-196b-5p","hsa-miR-214-3p","hsa-miR-301b-3p","hsa-miR-137","hsa-miR-149-5p","hsa-miR-363-3p","hsa-miR-517c-3p","hsa-miR-93-5p","hsa-miR-518b","hsa-miR-143-3p","hsa-miR-181a-5p","hsa-miR-199a-3p","hsa-miR-218-5p","hsa-miR-324-3p","hsa-miR-9-5p","hsa-miR-100-5p","hsa-miR-17-5p","hsa-miR-370-3p","hsa-miR-518d-3p","ACR2B","BHLHE22","CORO1C","MDGA2","NRXN1","SATB2","TAGLN3","TUBA1A","ZFHX3","ADCY4","DDAH1","ETV5","ADRA2A","CBX1","CUX1","MEF2C","POU2F1","SCN3B","TCF4","TUBB3","ZFHX4","AGT","DLC1","FAM107A","ALDOA","CBX2","DHFR","MIR137HG","POU3F1","SEMA3C","TGFBR1","UBA1","ZHX2","AQP4","DLX2","FBXO32","ANK2","CBX5","DLL1","NFASC","PTPRD","SEZ6","THBS1","UBA5","ZIC5","BMPR1B","DLX5","FN1","ASCL1","CDK5RAP1","DPYSL3","NFIB","QKI","SNAI2","UBE2R2","C3","DLX6-AS1","GLI3","AUTS2","CLOCK","ELAVL2","NOVA1","RBFOX1","SNX7","TNRC6C","UBE4B","CLDN10","ENG","GPX3","BAZ2A","CNN3","FGF12","NR4A1","ROBO2","SOX11","TSC22D1","VCPIP1","TNC-31358-i20","CLU","EOMES","GRIA2","BCL11B","CNTNAP2","KIF26B","NR4A2","RUNX1T1","STMN1","TSC22D2","ZEB2","ZIC2-12291-i0","CSF3R","ERBB4","HES1","HOPX","NEUROG1-2E","PTPRZ1","APC","CENPF","FOXN4","GPSM2","LRIG3","PAG1","PRKCI","SALL3","TBR1","IFITM1-2B","NKX2-2","SATB2-3H","ASCL1-1","Cldn11","GAD1","HES1-1","MAGOH","PALLD","PRKCZ","SLC1A3","TFAP2C","ITGAX-2G","NRP1-3F","SEMA3C-3G","ASPM","COL4A5","GADD45G","HES5","MARCKS","PARD3","PROM1","Sox10","TJP1","LIFR","OLIG1-3A","SFRP2","ATAD2","COL4A6","GAPDH","HSPB1","MKI67","PARD6A","Prss12","SOX2","Tmem88","LRIG3-1","OLIG2-3B","SLA-3D","ATF2","CTNNA1","GFAP","IGFBP5","NES","Parp10","PSAT1","SOX21","VCL","MOXD1","PDGFD","SOX2-1","BRCA1","CTNNB1","GIGYF2","ITGB3","NEUROG2","PAX6","PTPRM","SOX3","VIM","NEUROD4","PDGFRA-3C","STOX1","BTG2","CUX2","GJA1","Itih4","Nipsnap1","Pcbp2","RBFOX3","SOX5","ZBTB20","NEUROD6","PPP1R17","TAGLN2","TPGS2","Dcbld1","GJB2","Lims2","NKX2-2-1","PDGFD-1","RPS5","STOX1-1","ZIC2"
"146","gz17_S29",5,0,0,0,2797.974192,0,608.9300205,3654.284127,0,0,0,0,8040.294304,0,11956.18579,0,133.3127259,94.06610711,0,0,5854.209439,0,718.1688981,7558.607735,0,17.75126158,2556.541562,59.08226911,2729.631149,0,0,3528.680405,0,9.628874005,0,915.7926113,2904.882191,2295.705714,4886.382974,0,0,4.19275994,2164.46616,0,0,0,0,0,2782.969795,0,0,985.4872596,0,1546.502757,55.19507529,2342.077913,0,0,0,0,0,2559.02349,0,470.8470727,0,350.9682344,2071.362206,0,0,231.8907407,0,0,137.9897556,0,54.70213247,2.393171214,0,333.1724929,0,135.770313,95.29281037,11332.10332,2623.235763,7334.178863,0,549.1971829,2699.34581,0,8570.690709,2025.91295,708.0450496,5917.319854,4145.287775,21010.47277,3178.451876,0,338.246923,0,8375.840157,8886.810133,3976.582867,0,6477.869638,2134.426236,7839.420081,17028.53563,2009.809143,0,0,599.1664197,2752.024761,4084.813867,6123.739532,0,4508.444292,6709.806283,6897.379586,5888.353483,0,0,89.4233721,0,2698.708373,10033.19737,0,808.95713,7883.65788,7549.284809,10170.57486,7623.5098,0,0,0,0,6043.059703,2404.259476,8540.778627,11372.46855,6879.592945,0,6544.944758,0,0,5785.218004,2676.447744,3281.922589,7017.428481,3462.3605,2887.230093,0,3487.894736,0,0,3038.542878,0,0,5691.216098,0,6428.720977,6866.644933,29784.43734,5949.780335,2528.224778,0,656.636058,1249.268117,786.1347237,2820.39565,0,5111.464569,1656.383458,0,17366.41765,3209.41385,4197.627365,0,0,0,2234.231681,0,3380.318662,2064.324619,862.8192895,980.5436365,0,0,0,2063.851016,0,0,1614.219821,0,0,4111.03419,3891.274298,0,0,0,0,1429.699146,0,3095.071259,0,0,5680.013625,2886.784653,0,0,4150.941357,0,586.166856,0,0,0,273.2709903,0,418.3297079,0,0,0,4810.290691,1422.244641,0,66.75375256,494.3698636,1427.292533,184.680042,0,0,2815.32614,0,766.5578835,0,0,0,247.6287143,0,1069.267197,642.0324426,0,0,1487.222395,0,4103.172565,0,0,0,3050.727374,0,807.8657429,2187.739011,0,0,5553.012334,0,0,0,0,862.2133917,3227.173708,1115.303346,816.9833378,785.0203782,0,531.5472498,1559.84669,0,0,0,0,0,0,6523.806291,5208.724963,0
"147","gz17_S32",5,0,0,391.6030049,1490.408632,0,1975.35763,3413.783071,0,0,0,0,5066.048769,0,8574.545043,0,316.2314842,781.3849645,48.58731755,0,5135.744319,0,0,4217.956219,0,5.931199444,897.0090777,39.45295675,1313.524245,0,134.5944583,2417.837273,0,57.12276702,0,271.0277005,2480.165502,27.20086895,3685.966644,0,0,15.00383591,1600.211285,1832.93094,0,0,0,0,48227.4254,3.451099358,0,15.24349998,0,105.5588443,0,639.6565042,0,0,0,0,0,953.5532295,0,2390.504515,49.5825634,412.3853838,371.4961721,0,0,327.1849947,0,257.9165114,0,0,3.898161507,8.781979398,0,1334.9361,0,1705.205632,148.1470763,7910.692456,647.8887874,4159.917207,0,102.7714013,892.3010826,0,0,0,1716.814743,7754.139529,5168.23609,20799.64298,0,0,0,0,12713.28912,2874.097741,2215.285414,0,4520.745323,0,9118.145687,13407.96103,0,0,0,0,2837.298602,0,0,0,1153.530352,10450.88495,399.9507106,5392.792991,0,0,0,0,2731.858436,2430.422541,0,1914.140409,6929.369486,5527.83131,5460.978929,5788.536535,0,0,0,0,56.24967595,0,8268.775184,8085.994069,2973.339394,0,1069.37357,0,0,0,1307.635918,1039.034033,3978.154632,256.7340661,6487.928769,0,0,1854.657091,0,2685.839045,0,0,2858.797576,0,2994.179536,1500.568003,20451.99021,0,0,0,686.7238147,0,2227.210203,0,0,4229.518699,1669.32658,3711.705201,11984.1492,1275.01941,2758.882694,0,0,0,0,0,1518.913018,0,2317.258827,0,0,0,0,0,0,0,0,0,0,0,0,0,2407.366574,0,1064.095578,0,554.7556363,2460.333275,0,0,0,0,0,0,0,0,441.9363807,0,0,0,447.9250235,0,1394.836561,0,0,0,3086.326326,428.5021551,0,59.19115015,0,7356.32929,0,0,0,0,0,0,0,0,0,0,0,1498.480485,0,0,0,6820.256771,0,2540.244414,0,0,0,282.0025035,0,0,1467.094178,0,0,3386.397832,0,0,0,0,885.8138444,3263.328778,567.7287453,0,696.4480201,0,0,1676.293273,787.6792578,0,0,0,0,0,3876.398958,2874.956865,0
"148","gz17_S33",6,0,0,389.9113538,1864.093106,0,403.5434057,832.114697,0,0,0,521.4834636,6933.202582,0,10533.10735,0,30.76702746,267.3467104,0,0,6128.823106,0,0,3136.619527,0,0,2086.140182,746.7510728,757.7105945,0,0,2373.783434,1342.154845,58.55794316,0,591.9649944,4391.636955,2795.02952,9292.167597,0,0,5.099666719,1921.647857,511.6131177,0,0,0,0,48704.76347,329.7122445,0,214.1824098,0,550.6309335,0,1525.595666,0,543.9885951,0,0,0,2066.729383,0,1233.910462,0,243.4320721,2745.078936,0,0,0,282.0715243,753.5131217,220.3476698,0,0,2.285127051,0,1001.954427,0,17.56959907,21.27071597,15250.4747,1696.255825,6259.21256,0,394.2052568,845.122275,0,0,2163.126303,4268.750598,0,3771.439206,15203.9951,0,0,0,1407.089309,0,6387.152029,2606.662364,2548.089558,2888.000377,0,11057.23832,9324.913647,0,0,0,355.4302275,0,382.779652,1836.603239,0,565.0819376,0,0,7978.600915,0,0,5266.253758,0,5361.167575,7815.894996,0,0,6002.514362,3757.175744,0,3895.849404,0,0,2841.530568,0,3917.344874,0,8552.655949,3429.129731,8711.215586,0,735.6609818,0,4226.475949,0,3153.434922,0,4070.34652,418.6009977,2948.186498,0,1631.797879,1873.276078,477.4748735,2754.384095,0,1695.671735,4293.775332,0,4026.721962,0,19775.21281,6117.150158,0,0,2205.34386,0,298.9080094,82.91629569,0,0,1976.965761,3985.573282,11006.16621,0,6207.534439,0,0,4670.535982,0,0,1240.173038,0,1808.690949,0,0,0,0,0,0,0,0,0,0,0,5997.777258,0,1973.901344,1567.993072,1059.624911,0,0,1105.321476,0,0,0,0,0,0,2144.838618,0,444.5866707,0,0,0,0,0,0,0,0,0,3310.669775,0,0,0,0,4550.011102,0,0,0,0,0,667.3347705,0,0,0,0,0,442.1373493,0,0,0,4620.899877,0,1615.813652,398.0568171,0,0,285.7909407,0,920.0927409,778.2070419,0,0,4995.379505,0,0,0,0,0,1738.790912,0,0,906.0387761,0,0,272.1015605,1216.271017,0,0,0,0,0,1678.147028,4825.343546,0
"149","gz17_S34",6,0,0,373.9544665,1449.350859,0,465.3911948,2279.503146,0,0,0,553.9404093,6467.542034,0,10214.8875,1166.924879,0,347.3921455,0,0,5055.207724,0,0,6214.424938,0,7.778308147,1274.953412,149.8707108,574.9815207,0,0,2383.397232,1677.146489,239.2598957,8.771413655,68.41486766,0,103.3496699,5200.338144,0,0,0,887.0101481,60.46328884,0,0,825.5850409,0,60388.32842,0,0,178.6053053,0,1412.782351,0,0,2.010576612,0,0,0,0,2742.406398,0,159.2454299,1.744055874,286.511172,1335.236146,0,0,0,0,0,193.5647906,0,37.25577902,4.894740599,0,718.9597424,0,27.41207986,264.3607255,13905.76174,1590.044052,5701.717143,0,113.1054459,0,0,3083.653151,638.583785,1056.763641,0,1312.83949,13169.49482,0,0,0,2267.685854,2620.914291,6089.345347,0,5236.667649,0,0,10045.47425,5817.104294,0,0,0,0,748.5586856,0,1590.109338,0,1069.157033,0,0,5720.098718,0,0,5345.529091,0,348.8183085,5673.358498,2933.191513,0,3558.006165,0,6948.848635,2695.445539,0,0,1222.095887,0,5729.764705,0,6273.962171,4762.130876,8600.077676,1001.631664,1310.029896,0,6276.557123,0,2061.234265,0,0,0,0,0,1405.198835,0,501.1731465,2611.205942,0,618.7112837,0,0,2507.158562,2356.828188,11934.15658,4226.118879,2754.654899,0,1357.270087,0,418.8165332,4695.941807,0,0,0,0,6252.765557,809.5903143,6197.426861,0,0,2617.26997,0,0,1857.740022,2157.987301,424.1135556,1008.029511,0,0,0,1341.737061,0,0,1802.509153,0,0,0,1148.217951,0,0,0,0,1335.517977,0,3394.175093,0,0,0,0,0,0,1485.615827,0,596.0476877,0,0,0,0,0,0,0,0,0,3054.728477,0,0,0,0,3628.02956,102.9974839,0,0,3701.576488,0,0,0,0,0,0,0,0,0,0,0,3656.792754,0,2475.360221,815.2299025,0,0,2785.338794,0,0,1510.365175,0,0,5167.729392,469.2259347,0,0,0,1654.538692,3439.359055,798.8283893,763.7242722,1921.313737,0,2041.894511,2274.202121,827.7795686,0,0,0,0,0,6152.412972,4821.005148,0
"150","gz17_S35",5,0,0,814.6991936,1557.558905,0,527.131147,1815.083546,0,0,0,688.4385953,5753.130658,0,9265.585154,0,0,415.4085126,0,0,4496.74173,0,0,3184.254021,0,80.3413292,1124.327183,465.5591013,2102.638598,0,0,2321.467125,804.8081865,0,0,597.6717696,3593.017234,110.3629266,4244.826612,9.010188352,0,0,1202.711018,0,0,0,0,0,46903.23568,180.1791869,0,16.95924888,0,947.3990073,33.47209335,1302.274772,0,0,0,0,0,0,0,1445.007675,64.50400348,381.9898542,1714.722877,0,0,36.95083766,0,61.28849868,0,0,9.71079917,5.782607375,0,1859.169673,0,69.02292393,1.779597738,8760.811499,1155.842153,4934.8092,0,70.09231237,2076.574333,0,3749.260506,0,4315.197379,5347.467597,5022.461397,20437.89389,0,0,325.9344066,0,6119.148645,8283.89364,4179.989318,534.9951898,4256.790268,0,10822.35338,11084.59659,613.7843262,0,0,0,807.4555572,0,2423.143862,0,4549.332464,6028.885877,1363.627756,3213.621593,3015.095744,0,0,0,4032.563371,960.7361745,0,4200.250962,7860.585385,4755.981622,6158.64498,1036.514516,0,0,0,0,0,0,9149.978766,7649.709915,1564.20545,563.620232,6477.505275,0,0,2496.515676,3532.03171,1535.618654,5785.191498,0,2077.960162,0,3145.011528,1714.462216,0,0,0,1196.709378,4294.281229,0,0,5537.613237,20697.95158,0,3254.71524,0,690.0669174,0,2910.497998,0,0,2324.836567,2181.214325,4662.021056,10892.05306,0,2835.766403,0,0,0,0,0,2119.208103,3249.731108,2275.310759,0,0,0,0,2207.098544,1554.102798,0,3173.848238,0,0,0,2515.193484,0,0,0,0,0,0,2609.943716,0,0,5393.722992,6328.047286,0,0,0,0,644.0167004,0,0,0,0,0,283.1065936,0,0,0,3575.619191,0,0,0,0,3513.922092,1004.797539,0,0,6299.999549,0,710.0985792,0,0,0,0,210.7011576,1129.59122,0,0,0,3474.272406,0,1978.062465,289.7540919,0,0,1299.56605,436.2617883,1070.068094,0,0,0,5102.070628,1673.572569,379.3077556,0,0,1204.605758,3398.719007,474.9974769,514.1403358,1081.68358,0,0,1634.749237,1050.982634,0,0,0,0,0,5431.299537,5179.470203,0
"151","gz17_S36",6,0,0,849.1558481,1400.208006,0,347.8890549,1005.439317,0,0,0,65.2107917,5717.287642,0,10221.60234,0,0,163.3175975,0,55.29977575,3958.74179,0,0,5292.827151,0,23.26220355,1059.325155,126.7841068,642.3357173,0,0,2500.168519,351.539253,0,0,507.8798003,0,3117.534532,5955.870066,0,0,0,637.7445457,544.1320511,535.551179,0,0,0,58896.25875,0,0,11.48918785,0,553.1576799,0,0,0,0,0,0,0,2060.287493,0,915.0937261,0,400.9033645,1623.68825,0,11867.22584,0,0,1543.335406,0,0,2.168042864,3.36993562,0,2404.191692,0,1790.074573,313.8921991,15077.25211,997.9244589,6248.93386,0,524.4429366,1410.837703,0,3151.116701,0,3910.74487,0,6102.94636,12803.51795,0,0,0,2223.272052,4823.774213,6351.977558,1878.927188,0,2837.978717,0,7528.029441,7565.309555,0,0,0,59.027411,2724.951336,3588.124403,3130.205481,0,2089.590453,0,0,5267.033956,0,0,6202.807319,0,5141.285863,0,4806.946645,0,7059.976593,0,0,3228.766029,0,0,3409.875441,0,0,0,11404.64386,5548.476844,10941.98949,0,3295.767167,0,4129.909922,0,1143.540126,3174.074488,2049.051167,2990.024882,0,0,4709.263636,0,0,0,0,2122.112199,0,7264.241673,2670.170795,0,13778.29021,2028.447418,0,0,719.8827458,0,0,3625.124141,0,0,278.3267939,0,9544.115951,2551.619042,4936.213792,0,0,3457.546659,0,0,2311.056595,1362.616045,1905.720178,600.5498188,0,0,0,1725.425449,1216.490455,983.7011201,3648.212777,0,0,4500.938604,99.95023923,0,0,0,0,1498.196203,0,3641.413173,0,0,5309.778945,5374.209977,0,0,2534.381668,0,886.8173865,1550.102112,0,0,0,0,1115.847461,0,0,0,2930.026414,0,0,281.1014139,1076.574307,1962.961416,240.6329033,0,0,3278.355486,0,947.7575638,0,0,0,0,0,940.4100489,0,0,0,2477.947893,0,2798.098065,547.9639737,0,0,508.3272019,0,0,1748.002636,0,0,2172.242066,0,0,0,0,2692.745076,2401.219019,1126.226615,844.4482363,1885.961049,0,405.3441551,1263.749832,1303.309717,0,0,0,0,0,4816.105199,2129.033633,0
"152","gz17_S37",9,0,0,0,0,0,584.322592,379.546135,0,0,0,346.8044884,798.225352,0,0,0,24.25043439,225.7287736,0,0,3457.027908,0,0,417.6449736,0,6.110007369,0,0,382.7963809,0,0,1702.544811,0,2.634751813,0,0,2391.218784,0,0,0,0,3.590508555,1464.11433,0,0,0,0,0,16195.84595,0,0,19.08782009,0,108.8711857,303.0748872,0,0,0,0,0,0,220.6668661,0,130.7903668,0,592.3649893,478.2710594,0,0,0,0,0,205.2052455,0,0,25.192806,0,269.8606773,0,144.7664783,179.2260309,0,0,792.8988099,0,99.36987912,0,0,0,0,354.0092691,0,0,0,0,0,949.2011874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,847.5134743,342.1293897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772.295045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337.4974801,0,1006.102433,0,0,331.926927,0,1268.593909,1603.316777,0,0,0,0,0,9855.408938,0,1106.034648,1710.42548,0,0,1300.586916,736.573636,0,0,0,2154.338626,0,0,624.046624,0,273.5454313,0,0,0,0,0,0,0,0,0,4598.31577,0,0,0,0,2888.306099,0,0,0,0,0,995.1065371,0,0,0,0,0,0,0,0,0,2616.418318,0,1459.300395,666.3907662,0,0,0,0,1123.75167,0,0,0,1058.378669,0,0,0,0,825.2394616,3578.669816,0,604.0051519,848.8902678,0,0,0,1346.032538,0,0,0,0,0,7192.113111,1677.784962,0
"153","gz17_S38",6,0,0,655.2666537,1037.867869,0,572.798528,2433.864287,0,0,0,582.284641,4621.888241,0,6774.799828,0,34.89751783,425.8059266,0,0,3456.080964,0,476.0328652,2585.595057,0,31.79567166,1277.383766,35.42595819,859.659938,0,0,2807.780809,0,72.8076402,0,0,1548.98912,69.98156801,1611.836346,0,0,0,1174.489785,0,0,0,1515.762332,0,12.60063881,36.9743705,192.2371347,7.994576382,0,45.21220282,0,0,0,0,0,45.88912411,0,1163.891489,0,587.6315638,32.40256518,404.919588,1153.989267,0,6148.997458,0,0,0,119.797519,0,0,3.667005704,0,1318.754106,0,1924.692239,85.52308559,7130.035157,1444.120512,3667.022518,0,698.0081082,786.6875627,0,3454.06958,1069.2179,1337.174094,0,4566.986722,9489.838862,0,0,0,0,0,5835.108189,0,0,0,2617.384409,9232.230028,4522.417502,0,0,0,0,2930.449997,1190.629937,4468.005774,3227.136206,0,0,0,5339.462651,0,0,6456.867671,0,4615.514975,0,3837.597781,0,4381.072928,0,1215.323936,0,0,0,0,0,4653.27363,0,8342.672953,7184.986148,5398.876463,2619.496411,0,0,6033.503684,0,1283.027507,2267.529956,0,0,0,0,0,0,0,1587.373186,0,2502.555146,0,2309.911767,0,4561.117133,14181.59401,0,2509.178638,0,801.5540936,0,0,3216.529378,0,0,0,3331.62908,8311.27473,0,2067.374954,0,0,4548.670103,927.5356803,0,2066.779917,0,0,0,0,0,0,0,0,0,0,0,0,0,4111.956936,0,0,1202.544674,1255.399153,0,0,2095.661841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434.108001,0,0,0,0,2553.92264,445.4201981,0,0,0,0,495.9870766,0,0,0,0,260.7071338,0,0,0,0,3090.56763,0,1299.06623,0,0,0,569.6821807,0,0,676.6731457,0,0,5332.433597,851.3984509,0,0,0,842.067667,720.6013129,0,0,0,0,0,0,0,0,0,0,0,0,0,5268.277831,0
"154","gz17_S41",5,0,0,591.3786808,2271.309141,1022.351148,516.6067093,4224.487401,0,0,0,578.1780183,9220.175907,0,12757.86759,0,2.113551564,141.3425434,25.47452613,0,5507.583987,3.62224269,0,8622.523259,0,20.28799254,1684.747903,446.5014004,2396.72688,0,0,2994.636181,0,93.6086536,0,1219.827145,2893.025712,2639.537313,9046.543608,0,0,0,909.2897532,1077.542155,227.8534082,0,1030.048151,0,7.207106204,0,740.669988,921.2440652,0,2061.22655,0,765.8029248,0,0,0,7.05819146,0,1933.190574,0,2793.998295,0,295.2003793,2341.114231,0,0,135.8025016,100.1985937,1561.994204,72.77436874,0,37.52483427,2.27112391,0,1058.230669,0,2423.97932,164.41567,13890.13677,2093.124593,7293.351649,0,7.818007968,1660.805919,0,7005.398088,1825.048237,7043.474494,9496.845514,7153.576196,22764.81248,0,0,0,0,11351.79216,9302.373813,2601.715265,0,3786.433104,0,10844.93458,14000.20537,1760.391231,0,0,1676.007564,3089.316164,3486.153212,3957.208608,0,4353.460792,7661.455305,5904.384668,6962.592723,0,0,0,0,8019.05579,5557.093331,3207.193226,6625.555005,9124.226815,6973.773609,9567.655345,6679.276602,0,0,0,0,2137.172429,842.4281149,8280.686832,10699.03943,4671.690376,2658.136682,4816.512168,0,0,0,3368.133845,0,7450.775483,0,4331.497892,5743.173697,1273.616455,0,0,321.9313546,0,2821.943954,4644.242212,84.75810426,2770.320199,5560.823263,23171.24127,0,0,391.5213416,526.9783236,0,1987.831168,2811.807444,4539.095274,4415.059315,9163.296998,2821.831436,13912.47216,2359.122396,6913.229071,0,0,0,0,0,1707.810049,0,2129.570956,0,0,0,0,0,0,0,0,0,0,0,3149.879722,0,972.3015021,1064.758672,1141.449529,692.3430415,0,1284.019583,0,0,0,0,0,0,512.6804076,0,339.0634513,0,0,0,0,0,269.180982,0,0,0,2537.473042,0,0,172.1359279,0,4463.828207,0,0,0,2494.500737,0,475.731792,0,0,0,0,0,280.7917095,0,0,0,4692.200658,0,2175.803145,0,0,0,1886.426507,0,1061.771421,0,0,0,2985.411859,547.3189963,0,0,0,756.2242641,1800.389125,0,728.0107684,0,0,0,1826.188806,1183.198821,0,0,0,0,0,6584.282633,2726.692773,0
"155","gz17_S42",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542.050322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2994.106721,1371.173631,668.4516445,0,0,438.1989296,0,1610.215008,1343.446486,0,2079.996636,0,0,0,7350.556,0,0,0,0,756.0315287,0,2217.7054,0,0,0,390.7760772,0,0,2292.601584,0,731.6822599,0,0,0,0,0,0,0,0,0,5683.803034,0,0,0,0,3120.643318,237.4886161,0,0,6434.224257,463.1243171,187.2922107,0,0,0,0,0,0,0,0,0,3144.416424,0,1132.560779,555.0988831,0,1825.387915,2637.104909,0,752.9715889,792.5212205,0,0,5127.454698,0,0,0,0,1783.088581,8599.312928,0,853.6923938,878.0864873,0,2358.911249,2834.115188,293.3024709,0,0,0,0,0,4762.356314,5246.872692,0
"156","gz17_S43",11,0,0,358.9022942,1492.916281,1063.142947,349.8202622,2304.746586,0,0,0,247.3222988,5913.721858,0,9563.978357,0,57.38199532,193.3439251,212.2346966,0,6997.498271,0,0,6947.814208,0,16.0263805,627.638928,258.1238216,2247.552725,0,0,3424.556494,1927.363054,4.571803352,2.691189702,834.9865566,6341.677952,3102.142491,6277.787022,0,73.19855101,6.722632219,1448.610106,0,0,5.552656826,0,0,50813.18009,322.3379652,0,256.9216488,0,406.1584291,0,1078.008819,0,650.6371278,0,48.52730311,0,1811.522369,0,2558.216406,0,420.2282396,488.9958988,0,0,1.555397769,0,950.6858979,0,0,37.76632111,2.430557223,0,1346.334467,0,13.70048533,67.06308799,11505.53804,893.1726719,6042.316165,0,99.24519568,1310.600834,0,4415.43365,0,1325.476158,7103.073803,3657.145334,13725.93945,0,0,0,0,9544.61616,7369.228612,2715.540369,2296.508193,1230.829225,0,5570.03665,9939.604346,0,0,0,0,1633.034755,0,1852.612163,1033.700073,1896.651875,6384.382552,3912.192379,4945.934316,0,0,0,0,4593.140963,4891.200671,0,2074.273327,9516.470659,0,3966.760446,4710.38261,0,0,0,0,0,0,7771.92824,5187.081114,715.9273824,2938.554489,6977.036472,0,0,0,3163.603225,0,3437.529264,0,3175.802478,3842.29527,0,486.1948646,0,2432.998263,0,1577.799812,3526.626892,0,1107.541778,5240.27931,14192.50953,3598.29084,393.225557,0,611.5179047,0,855.0469741,2329.000792,2962.47493,0,0,0,10877.07996,0,4476.176876,0,0,0,2175.415434,0,1598.226909,3320.643558,2672.041612,0,0,576.6603245,0,1488.249047,1417.602291,0,3772.397706,0,0,5301.251185,390.0833877,0,0,0,594.4051828,913.2235635,3247.53982,2763.205971,0,0,6754.535872,8308.131956,0,0,0,0,810.3149456,0,0,0,0,0,0,0,0,0,4855.183963,0,0,401.4867316,753.627568,2723.366647,0,0,0,6323.562382,0,0,0,0,0,242.6517787,0,0,0,0,0,2670.753589,0,2109.232783,293.2190823,0,0,2613.283342,476.9625621,1501.647286,0,0,0,5063.595778,0,0,0,0,2444.49113,2761.527426,0,297.2355025,942.0180903,0,0,1139.960942,1301.01592,0,0,0,0,0,7542.887718,5091.954191,0
