,Nodes,GW15.clusterColorID,GW19.clusterColorID,GW15.clusterID,GW19.clusterID,GW.clusterColorID,GW.clusterID
2039,LPPR5,brown,turquoise,3,1,blue,2
2040,LRCH1,magenta,salmon,9,13,greenyellow,11
2041,LRCH3,lightyellow,turquoise,19,1,darkgreen,22
2042,LRFN1,turquoise,darkgreen,1,22,greenyellow,11
2043,LRIG2,blue,turquoise,2,1,blue,2
2044,LRIG3,brown,turquoise,3,1,black,7
2045,LRP1,grey,turquoise,0,1,turquoise,1
2046,LRP11,midnightblue,turquoise,15,1,lightyellow,19
2047,LRP12,greenyellow,lightcyan,11,16,midnightblue,15
2048,LRP6,grey,blue,0,2,turquoise,1
2049,LRP8,yellow,brown,4,3,brown,3
2050,LRPPRC,grey60,grey,17,0,blue,2
2051,LRRC16A,turquoise,grey,1,0,turquoise,1
2052,LRRC20,yellow,turquoise,4,1,brown,3
2053,LRRC4,grey,darkgreen,0,22,greenyellow,11
2054,LRRC42,grey,grey,0,0,turquoise,1
2055,LRRC49,blue,salmon,2,13,grey60,17
2056,LRRC4B,pink,green,8,5,tan,12
2057,LRRC55,grey60,turquoise,17,1,purple,10
2058,LRRC58,midnightblue,pink,15,8,lightyellow,19
2059,LRRC59,green,yellow,5,4,yellow,4
2060,LRRC7,yellow,green,4,5,brown,3
2061,LRRC8A,lightgreen,turquoise,18,1,grey60,17
2062,LRRC8C,blue,turquoise,2,1,pink,8
2063,LRRC8D,red,purple,6,10,red,6
2064,LRRFIP2,turquoise,yellow,1,4,yellow,4
2065,LRRN1,greenyellow,purple,11,10,midnightblue,15
2066,LRRTM2,grey,turquoise,0,1,black,7
2067,LSAMP,turquoise,turquoise,1,1,blue,2
2068,LSM11,green,turquoise,5,1,yellow,4
2069,LSM14B,brown,grey,3,0,blue,2
2070,LSM3,cyan,pink,14,8,lightgreen,18
2071,LSS,midnightblue,midnightblue,15,15,lightyellow,19
2072,LTBP1,brown,grey,3,0,blue,2
2073,LTN1,black,blue,7,2,magenta,9
2074,LTV1,grey,grey,0,0,turquoise,1
2075,LUC7L3,blue,grey,2,0,pink,8
2076,LY6H,tan,turquoise,12,1,cyan,14
2077,LYSMD2,turquoise,grey,1,0,turquoise,1
2078,LYST,royalblue,turquoise,20,1,purple,10
2079,LZTS1,grey,turquoise,0,1,turquoise,1
2080,LZTS2,black,turquoise,7,1,magenta,9
2081,MACF1,yellow,green,4,5,brown,3
2082,MAD2L2,brown,turquoise,3,1,blue,2
2083,MADD,grey,turquoise,0,1,turquoise,1
2084,MAEA,lightcyan,turquoise,16,1,darkred,21
2085,MAF1,magenta,turquoise,9,1,greenyellow,11
2086,MAFG,brown,turquoise,3,1,blue,2
2087,MAGED1,brown,yellow,3,4,yellow,4
2088,MAGED2,grey,turquoise,0,1,turquoise,1
2089,MAGEE1,greenyellow,turquoise,11,1,midnightblue,15
2090,MAGI2,grey,grey,0,0,turquoise,1
2091,MAGT1,blue,grey,2,0,green,5
2092,MAML1,brown,turquoise,3,1,blue,2
2093,MAML3,salmon,turquoise,13,1,lightcyan,16
2094,MAP1B,grey,grey,0,0,turquoise,1
2095,MAP1LC3A,grey,turquoise,0,1,turquoise,1
2096,MAP1LC3B,grey,purple,0,10,midnightblue,15
2097,MAP1S,turquoise,blue,1,2,blue,2
2098,MAP2,grey,grey,0,0,turquoise,1
2099,MAP2K4,lightcyan,red,16,6,red,6
2100,MAP3K1,yellow,green,4,5,brown,3
2101,MAP3K10,lightgreen,turquoise,18,1,brown,3
2102,MAP3K11,turquoise,grey,1,0,turquoise,1
2103,MAP3K12,lightgreen,turquoise,18,1,purple,10
2104,MAP3K2,grey,turquoise,0,1,turquoise,1
2105,MAP3K3,red,turquoise,6,1,red,6
2106,MAP3K4,midnightblue,turquoise,15,1,lightyellow,19
2107,MAP3K9,red,brown,6,3,red,6
2108,MAP4,green,grey,5,0,yellow,4
2109,MAP4K3,brown,turquoise,3,1,blue,2
2110,MAP4K4,grey,pink,0,8,blue,2
2111,MAP6,red,red,6,6,red,6
2112,MAPK1,grey,grey,0,0,turquoise,1
2113,MAPK14,grey,turquoise,0,1,pink,8
2114,MAPK1IP1L,blue,brown,2,3,pink,8
2115,MAPK6,pink,tan,8,12,tan,12
2116,MAPK7,grey,turquoise,0,1,turquoise,1
2117,MAPK8,blue,pink,2,8,blue,2
2118,MAPK8IP2,brown,grey,3,0,turquoise,1
2119,MAPK8IP3,grey,grey,0,0,turquoise,1
2120,MAPKAPK5,grey,turquoise,0,1,turquoise,1
2121,MAPRE2,grey,grey,0,0,turquoise,1
2122,MAPT,brown,lightcyan,3,16,turquoise,1
2123,MARCKS,grey,grey,0,0,turquoise,1
2124,MARCKSL1,yellow,green,4,5,brown,3
2125,MARK1,cyan,midnightblue,14,15,lightyellow,19
2126,MARK3,grey,grey,0,0,turquoise,1
2127,MARS,yellow,turquoise,4,1,brown,3
2128,MARS2,grey,turquoise,0,1,turquoise,1
2129,MAST1,turquoise,royalblue,1,20,purple,10
2130,MAST4,grey60,grey,17,0,blue,2
2131,MAT2A,brown,grey,3,0,black,7
2132,MAU2,brown,turquoise,3,1,blue,2
2133,MAX,brown,turquoise,3,1,blue,2
2134,MB21D2,turquoise,brown,1,3,blue,2
2135,MBD1,green,turquoise,5,1,yellow,4
2136,MBD5,turquoise,blue,1,2,pink,8
2137,MBD6,yellow,grey,4,0,brown,3
2138,MBNL1,blue,yellow,2,4,royalblue,20
2139,MBOAT2,grey,salmon,0,13,cyan,14
2140,MBTD1,royalblue,salmon,20,13,cyan,14
2141,MCF2L,green,grey,5,0,royalblue,20
2142,MCL1,grey,brown,0,3,turquoise,1
2143,MCM3AP,turquoise,grey,1,0,turquoise,1
2144,MCU,brown,turquoise,3,1,blue,2
2145,MDGA2,grey,blue,0,2,turquoise,1
2146,MDK,grey,grey,0,0,turquoise,1
2147,MDM2,turquoise,turquoise,1,1,grey60,17
2148,MDM4,magenta,turquoise,9,1,greenyellow,11
2149,MEA1,grey,turquoise,0,1,turquoise,1
2150,MEAF6,blue,turquoise,2,1,green,5
2151,MECP2,purple,turquoise,10,1,salmon,13
2152,MED10,grey,grey,0,0,pink,8
2153,MED13,turquoise,grey,1,0,turquoise,1
2154,MED13L,grey,lightcyan,0,16,turquoise,1
2155,MED14,grey,turquoise,0,1,turquoise,1
2156,MED19,grey,turquoise,0,1,turquoise,1
2157,MED21,grey,grey,0,0,turquoise,1
2158,MED23,midnightblue,turquoise,15,1,lightyellow,19
2159,MED28,yellow,grey,4,0,brown,3
2160,MED6,red,turquoise,6,1,red,6
2161,MED7,red,red,6,6,red,6
2162,MEF2A,lightyellow,brown,19,3,darkgreen,22
2163,MEF2C,grey,grey,0,0,turquoise,1
2164,MEF2D,grey,turquoise,0,1,turquoise,1
2165,MEGF8,grey,turquoise,0,1,turquoise,1
2166,MEGF9,blue,blue,2,2,turquoise,1
2167,MEIS2,yellow,green,4,5,brown,3
2168,MEPCE,turquoise,grey,1,0,turquoise,1
2169,MESDC1,grey,blue,0,2,turquoise,1
2170,METTL17,brown,grey,3,0,blue,2
2171,METTL3,grey,grey,0,0,turquoise,1
2172,METTL9,red,blue,6,2,blue,2
2173,MEX3A,yellow,green,4,5,brown,3
2174,MEX3B,blue,lightgreen,2,18,pink,8
2175,MEX3C,blue,blue,2,2,pink,8
2176,MEX3D,grey,turquoise,0,1,turquoise,1
2177,MFAP3,purple,grey,10,0,salmon,13
2178,MFAP3L,salmon,greenyellow,13,11,lightcyan,16
2179,MFHAS1,cyan,pink,14,8,lightgreen,18
2180,MFN1,turquoise,grey,1,0,turquoise,1
2181,MFSD5,grey,turquoise,0,1,turquoise,1
2182,MFSD6,magenta,tan,9,12,greenyellow,11
2183,MFSD8,pink,turquoise,8,1,tan,12
2184,MFSD9,brown,turquoise,3,1,black,7
2185,MGA,grey,turquoise,0,1,pink,8
2186,MGAT3,brown,turquoise,3,1,blue,2
2187,MGAT4A,grey,turquoise,0,1,turquoise,1
2188,MGAT5B,blue,turquoise,2,1,red,6
2189,MGEA5,grey,turquoise,0,1,turquoise,1
2190,MIA3,grey,grey,0,0,turquoise,1
2191,MIB1,yellow,green,4,5,brown,3
2192,MIDN,red,red,6,6,red,6
2193,MIER3,pink,cyan,8,14,tan,12
2194,MIF,turquoise,brown,1,3,yellow,4
2195,MINK1,blue,black,2,7,pink,8
2196,MINPP1,cyan,pink,14,8,lightgreen,18
2197,MKI67,grey,turquoise,0,1,turquoise,1
2198,MKLN1,royalblue,royalblue,20,20,purple,10
2199,MKNK2,grey,turquoise,0,1,turquoise,1
2200,MKRN1,red,red,6,6,red,6
2201,MKRN3,greenyellow,turquoise,11,1,midnightblue,15
2202,MLLT10,blue,grey,2,0,turquoise,1
2203,MLLT11,brown,turquoise,3,1,purple,10
2204,MLLT3,grey,grey,0,0,turquoise,1
2205,MLLT4,yellow,greenyellow,4,11,brown,3
2206,MLXIP,turquoise,blue,1,2,turquoise,1
2207,MMD,green,yellow,5,4,yellow,4
2208,MMP16,grey,greenyellow,0,11,lightcyan,16
2209,MMP24,grey,grey,0,0,turquoise,1
2210,MN1,black,black,7,7,magenta,9
2211,MNT,yellow,green,4,5,brown,3
2212,MOB1A,grey,turquoise,0,1,turquoise,1
2213,MOB1B,grey,blue,0,2,turquoise,1
2214,MOB3A,blue,turquoise,2,1,royalblue,20
2215,MOK,grey,turquoise,0,1,turquoise,1
2216,MON2,midnightblue,turquoise,15,1,lightyellow,19
2217,MORC3,grey60,lightcyan,17,16,blue,2
2218,MORF4L1,red,black,6,7,magenta,9
2219,MPDZ,red,turquoise,6,1,red,6
2220,MPP5,turquoise,blue,1,2,turquoise,1
2221,MPP6,grey,turquoise,0,1,black,7
2222,MPPED1,greenyellow,purple,11,10,midnightblue,15
2223,MPPED2,lightcyan,greenyellow,16,11,darkred,21
2224,MPRIP,blue,black,2,7,pink,8
2225,MPZL1,brown,grey,3,0,blue,2
2226,MRAS,grey,turquoise,0,1,green,5
2227,MRFAP1,turquoise,grey,1,0,turquoise,1
2228,MRFAP1L1,grey,turquoise,0,1,turquoise,1
2229,MRI1,blue,grey,2,0,blue,2
2230,MRPL22,blue,brown,2,3,grey60,17
2231,MRPL3,yellow,turquoise,4,1,blue,2
2232,MRPL38,grey,turquoise,0,1,black,7
2233,MRPL47,grey,turquoise,0,1,turquoise,1
2234,MRPS36,grey,turquoise,0,1,turquoise,1
2235,MRPS6,blue,turquoise,2,1,green,5
2236,MRPS9,yellow,green,4,5,brown,3
2237,MSANTD4,blue,turquoise,2,1,green,5
2238,MSL1,blue,turquoise,2,1,pink,8
2239,MSL2,black,black,7,7,magenta,9
2240,MSMO1,grey,grey,0,0,turquoise,1
2241,MSN,grey,grey,0,0,turquoise,1
2242,MSRA,blue,brown,2,3,green,5
2243,MT2A,grey,turquoise,0,1,turquoise,1
2244,MTA2,brown,yellow,3,4,black,7
2245,MTDH,blue,turquoise,2,1,pink,8
2246,MTF1,grey,turquoise,0,1,green,5
2247,MTF2,turquoise,green,1,5,brown,3
2248,MTMR1,turquoise,yellow,1,4,yellow,4
2249,MTMR12,blue,green,2,5,brown,3
2250,MTMR2,grey,blue,0,2,turquoise,1
2251,MTMR3,purple,turquoise,10,1,salmon,13
2252,MTMR4,turquoise,blue,1,2,purple,10
2253,MTPN,grey,grey,0,0,turquoise,1
2254,MTR,grey,grey,0,0,turquoise,1
2255,MTRNR2L1,blue,grey,2,0,black,7
2256,MTRNR2L12,grey,grey,0,0,green,5
2257,MTRNR2L2,brown,grey,3,0,blue,2
2258,MTRNR2L8,grey,grey,0,0,black,7
2259,MTRNR2L9,greenyellow,purple,11,10,midnightblue,15
2260,MTSS1,brown,grey,3,0,turquoise,1
2261,MTUS1,magenta,turquoise,9,1,greenyellow,11
2262,MTX3,yellow,green,4,5,brown,3
2263,MUT,turquoise,blue,1,2,blue,2
2264,MVD,grey,grey,0,0,turquoise,1
2265,MXI1,grey,turquoise,0,1,blue,2
2266,MYADM,blue,turquoise,2,1,pink,8
2267,MYC,midnightblue,midnightblue,15,15,lightyellow,19
2268,MYCBP2,yellow,green,4,5,brown,3
2269,MYCN,pink,cyan,8,14,tan,12
2270,MYEF2,pink,turquoise,8,1,tan,12
2271,MYH10,green,yellow,5,4,yellow,4
2272,MYH9,greenyellow,purple,11,10,midnightblue,15
2273,MYL6,grey,grey,0,0,turquoise,1
2274,MYLIP,grey,grey,0,0,pink,8
2275,MYO10,turquoise,blue,1,2,pink,8
2276,MYO1C,grey,turquoise,0,1,turquoise,1
2277,MYO1E,black,black,7,7,magenta,9
2278,MYO5A,brown,grey,3,0,blue,2
2279,MYO6,grey,turquoise,0,1,black,7
2280,MYO9A,purple,grey,10,0,salmon,13
2281,MYSM1,brown,turquoise,3,1,purple,10
2282,MYT1L,pink,red,8,6,tan,12
2283,N4BP1,green,yellow,5,4,yellow,4
2284,N4BP2,turquoise,grey,1,0,turquoise,1
2285,N4BP2L2,turquoise,brown,1,3,black,7
2286,NAA35,lightcyan,blue,16,2,darkred,21
2287,NAA50,magenta,tan,9,12,greenyellow,11
2288,NAB1,salmon,turquoise,13,1,lightcyan,16
2289,NACAD,grey,grey,0,0,turquoise,1
2290,NACC2,turquoise,blue,1,2,turquoise,1
2291,NAE1,turquoise,grey,1,0,turquoise,1
2292,NAGK,red,red,6,6,red,6
2293,NAP1L1,greenyellow,purple,11,10,midnightblue,15
2294,NAP1L3,black,turquoise,7,1,magenta,9
2295,NAPB,grey,turquoise,0,1,turquoise,1
2296,NAPEPLD,green,turquoise,5,1,yellow,4
2297,NARF,green,yellow,5,4,yellow,4
2298,NARG2,grey,turquoise,0,1,pink,8
2299,NAT8L,brown,turquoise,3,1,blue,2
2300,NAV1,grey,grey,0,0,turquoise,1
2301,NAV2,grey,blue,0,2,turquoise,1
2302,NAV3,cyan,turquoise,14,1,lightgreen,18
2303,NBAS,turquoise,grey,1,0,blue,2
2304,NBEA,green,yellow,5,4,yellow,4
2305,NBEAL1,brown,turquoise,3,1,turquoise,1
2306,NBPF12,grey,turquoise,0,1,turquoise,1
2307,NCAM1,grey60,grey,17,0,blue,2
2308,NCAN,brown,yellow,3,4,royalblue,20
2309,NCAPD2,green,turquoise,5,1,yellow,4
2310,NCDN,brown,grey,3,0,blue,2
2311,NCK2,turquoise,blue,1,2,green,5
2312,NCKAP1,black,red,7,6,magenta,9
2313,NCKAP5,grey,turquoise,0,1,turquoise,1
2314,NCLN,grey,grey,0,0,turquoise,1
2315,NCOA1,grey,grey,0,0,turquoise,1
2316,NCOA2,magenta,tan,9,12,greenyellow,11
2317,NCOA3,red,red,6,6,red,6
2318,NCOA6,grey,grey,0,0,turquoise,1
2319,NCOR1,grey,grey,0,0,turquoise,1
2320,NCSTN,royalblue,royalblue,20,20,purple,10
2321,NDEL1,grey,blue,0,2,turquoise,1
2322,NDFIP1,grey,grey,0,0,turquoise,1
2323,NDNL2,green,turquoise,5,1,yellow,4
2324,NDRG1,grey,grey,0,0,turquoise,1
2325,NDRG4,grey,turquoise,0,1,turquoise,1
2326,NDUFA10,grey,turquoise,0,1,turquoise,1
2327,NDUFA12,turquoise,midnightblue,1,15,lightyellow,19
2328,NDUFA4,grey,grey,0,0,turquoise,1
2329,NDUFAF6,cyan,turquoise,14,1,lightgreen,18
2330,NDUFB11,grey,turquoise,0,1,turquoise,1
2331,NDUFC2,grey,grey,0,0,turquoise,1
2332,NDUFS1,turquoise,blue,1,2,blue,2
2333,NDUFS2,blue,brown,2,3,blue,2
2334,NDUFS3,lightyellow,brown,19,3,darkgreen,22
2335,NECAB1,turquoise,grey,1,0,blue,2
2336,NECAP1,cyan,pink,14,8,lightgreen,18
2337,NEDD4L,greenyellow,purple,11,10,midnightblue,15
2338,NEDD9,grey,turquoise,0,1,turquoise,1
2339,NEGR1,turquoise,grey,1,0,turquoise,1
2340,NEK3,yellow,green,4,5,brown,3
2341,NEK9,salmon,greenyellow,13,11,lightcyan,16
2342,NELL2,brown,grey,3,0,turquoise,1
2343,NEMF,blue,black,2,7,pink,8
2344,NEO1,brown,grey,3,0,turquoise,1
2345,NETO2,grey,turquoise,0,1,purple,10
2346,NEUROD1,brown,grey,3,0,blue,2
2347,NEUROD6,black,grey,7,0,magenta,9
2348,NEUROG2,grey,turquoise,0,1,turquoise,1
2349,NF1,midnightblue,turquoise,15,1,lightyellow,19
2350,NFASC,brown,turquoise,3,1,black,7
2351,NFAT5,red,red,6,6,red,6
2352,NFATC3,midnightblue,midnightblue,15,15,lightyellow,19
2353,NFE2L2,pink,cyan,8,14,tan,12
2354,NFIA,magenta,grey,9,0,greenyellow,11
2355,NFIB,pink,tan,8,12,tan,12
2356,NFIC,grey,grey,0,0,turquoise,1
2357,NFIL3,magenta,red,9,6,greenyellow,11
2358,NFIX,brown,grey,3,0,turquoise,1
2359,NFX1,black,black,7,7,magenta,9
2360,NFYA,grey,grey,0,0,turquoise,1
2361,NFYB,blue,blue,2,2,pink,8
2362,NGFRAP1,magenta,tan,9,12,greenyellow,11
2363,NHEJ1,black,turquoise,7,1,magenta,9
2364,NHLH2,midnightblue,turquoise,15,1,lightyellow,19
2365,NHLRC2,grey,grey,0,0,pink,8
2366,NHLRC3,blue,turquoise,2,1,green,5
2367,NHSL1,green,grey,5,0,yellow,4
2368,NIN,yellow,turquoise,4,1,brown,3
2369,NINL,blue,turquoise,2,1,turquoise,1
2370,NIPA1,grey,yellow,0,4,yellow,4
2371,NIPBL,lightyellow,grey,19,0,darkgreen,22
2372,NISCH,grey,turquoise,0,1,turquoise,1
2373,NKAIN2,turquoise,grey,1,0,turquoise,1
2374,NKRF,grey,grey,0,0,turquoise,1
2375,NKTR,black,turquoise,7,1,magenta,9
2376,NLGN1,grey,grey,0,0,blue,2
2377,NME4,grey,brown,0,3,turquoise,1
2378,NMNAT1,grey,turquoise,0,1,turquoise,1
2379,NMT2,brown,turquoise,3,1,blue,2
2380,NNAT,grey,grey,0,0,turquoise,1
2381,NNT,brown,grey,3,0,turquoise,1
2382,NOC4L,cyan,turquoise,14,1,lightgreen,18
2383,NOLC1,grey,turquoise,0,1,turquoise,1
2384,NONO,grey,blue,0,2,blue,2
2385,NOTCH1,tan,grey,12,0,cyan,14
2386,NOTCH2NL,salmon,turquoise,13,1,lightcyan,16
2387,NOVA1,green,yellow,5,4,yellow,4
2388,NOVA2,turquoise,blue,1,2,turquoise,1
2389,NPAS3,turquoise,tan,1,12,greenyellow,11
2390,NPC2,grey,turquoise,0,1,turquoise,1
2391,NPEPPS,lightcyan,turquoise,16,1,darkred,21
2392,NPTN,black,darkred,7,21,magenta,9
2393,NPTX1,grey,grey,0,0,turquoise,1
2394,NR1D2,purple,turquoise,10,1,salmon,13
2395,NR2E1,grey,blue,0,2,turquoise,1
2396,NR2F1,grey,turquoise,0,1,turquoise,1
2397,NR4A2,brown,grey,3,0,turquoise,1
2398,NRAS,midnightblue,grey,15,0,blue,2
2399,NRBP1,green,yellow,5,4,yellow,4
2400,NRCAM,grey60,grey,17,0,blue,2
2401,NRD1,grey,turquoise,0,1,turquoise,1
2402,NREP,midnightblue,midnightblue,15,15,lightyellow,19
2403,NRIP1,black,turquoise,7,1,magenta,9
2404,NRIP3,brown,turquoise,3,1,turquoise,1
2405,NRN1,blue,turquoise,2,1,pink,8
2406,NRP1,grey60,grey,17,0,blue,2
2407,NRSN1,turquoise,blue,1,2,turquoise,1
2408,NRXN1,pink,cyan,8,14,tan,12
2409,NRXN2,green,yellow,5,4,yellow,4
2410,NSD1,black,lightyellow,7,19,magenta,9
2411,NSG1,pink,purple,8,10,tan,12
2412,NSMCE1,turquoise,red,1,6,red,6
2413,NSRP1,grey,grey,0,0,turquoise,1
2414,NSUN3,blue,turquoise,2,1,green,5
2415,NT5DC2,salmon,greenyellow,13,11,lightcyan,16
2416,NTPCR,grey,turquoise,0,1,turquoise,1
2417,NUAK1,brown,turquoise,3,1,blue,2
2418,NUAK2,green,turquoise,5,1,yellow,4
2419,NUBPL,blue,turquoise,2,1,green,5
2420,NUCKS1,blue,yellow,2,4,yellow,4
2421,NUDT19,blue,turquoise,2,1,grey60,17
2422,NUDT3,brown,brown,3,3,blue,2
2423,NUFIP2,tan,turquoise,12,1,cyan,14
2424,NUMA1,grey,turquoise,0,1,turquoise,1
2425,NUP107,turquoise,grey,1,0,turquoise,1
2426,NUP153,brown,blue,3,2,black,7
2427,NUP205,salmon,yellow,13,4,lightcyan,16
2428,NUP210,blue,turquoise,2,1,grey60,17
2429,NUP50,brown,blue,3,2,royalblue,20
2430,NUP98,grey,grey,0,0,turquoise,1
2431,NUPL1,turquoise,red,1,6,red,6
2432,NUTF2,brown,turquoise,3,1,turquoise,1
2433,NXF1,pink,turquoise,8,1,tan,12
2434,NYAP1,green,yellow,5,4,yellow,4
2435,NYAP2,green,turquoise,5,1,yellow,4
2436,NYNRIN,grey,turquoise,0,1,turquoise,1
2437,OAZ2,lightgreen,turquoise,18,1,purple,10
2438,OCIAD1,blue,blue,2,2,pink,8
2439,ODC1,green,yellow,5,4,yellow,4
2440,OGFOD1,cyan,pink,14,8,lightgreen,18
2441,OGT,green,yellow,5,4,yellow,4
2442,OLFM2,green,turquoise,5,1,yellow,4
2443,OLIG1,grey,grey,0,0,turquoise,1
2444,OPA1,pink,black,8,7,tan,12
2445,OPCML,brown,grey,3,0,lightgreen,18
2446,ORC4,turquoise,blue,1,2,turquoise,1
2447,ORC5,green,turquoise,5,1,yellow,4
2448,OSBPL10,midnightblue,midnightblue,15,15,lightyellow,19
2449,OSBPL3,yellow,turquoise,4,1,brown,3
2450,OSBPL8,grey,turquoise,0,1,turquoise,1
2451,OTUB2,purple,magenta,10,9,salmon,13
2452,OTUD1,black,black,7,7,magenta,9
2453,OTUD3,turquoise,red,1,6,red,6
2454,OTUD4,blue,grey,2,0,blue,2
2455,OTUD5,turquoise,grey,1,0,turquoise,1
2456,OTUD6B,blue,turquoise,2,1,green,5
2457,OTX1,green,turquoise,5,1,yellow,4
2458,OXA1L,yellow,green,4,5,brown,3
2459,OXCT1,brown,turquoise,3,1,turquoise,1
2460,OXR1,brown,turquoise,3,1,blue,2
2461,OXSR1,grey,royalblue,0,20,purple,10
2462,P4HA1,turquoise,blue,1,2,black,7
2463,PABPC1,grey,grey,0,0,turquoise,1
2464,PACS1,salmon,turquoise,13,1,lightcyan,16
2465,PACS2,blue,grey,2,0,blue,2
2466,PAFAH1B1,grey,blue,0,2,turquoise,1
2467,PAFAH1B2,pink,brown,8,3,tan,12
2468,PAFAH1B3,green,turquoise,5,1,royalblue,20
2469,PAG1,yellow,turquoise,4,1,brown,3
2470,PAICS,red,turquoise,6,1,red,6
2471,PAIP2,brown,turquoise,3,1,black,7
2472,PAK2,turquoise,greenyellow,1,11,lightcyan,16
2473,PAK4,grey,grey,0,0,blue,2
2474,PALLD,grey,grey,0,0,turquoise,1
2475,PALM,grey,turquoise,0,1,black,7
2476,PALM2,turquoise,purple,1,10,midnightblue,15
2477,PALMD,grey,grey,0,0,turquoise,1
2478,PAN3,salmon,turquoise,13,1,lightcyan,16
2479,PANK2,grey,turquoise,0,1,turquoise,1
2480,PANK3,blue,turquoise,2,1,green,5
2481,PANX1,magenta,tan,9,12,greenyellow,11
2482,PAPD5,grey,turquoise,0,1,turquoise,1
2483,PAPOLG,brown,grey,3,0,turquoise,1
2484,PAQR3,turquoise,grey,1,0,turquoise,1
2485,PAQR9,turquoise,blue,1,2,turquoise,1
2486,PARP1,turquoise,blue,1,2,turquoise,1
2487,PARP16,red,turquoise,6,1,red,6
2488,PATL1,lightcyan,lightyellow,16,19,darkred,21
2489,PBK,brown,turquoise,3,1,turquoise,1
2490,PBRM1,grey,lightgreen,0,18,turquoise,1
2491,PBX1,grey,grey,0,0,turquoise,1
2492,PBX2,grey,turquoise,0,1,turquoise,1
2493,PBXIP1,red,red,6,6,red,6
2494,PCBP1,grey,grey,0,0,turquoise,1
2495,PCDH1,green,grey,5,0,yellow,4
2496,PCDH10,greenyellow,purple,11,10,midnightblue,15
2497,PCDH11X,pink,cyan,8,14,tan,12
2498,PCDH17,cyan,pink,14,8,lightgreen,18
2499,PCDH18,blue,turquoise,2,1,turquoise,1
2500,PCDH19,black,turquoise,7,1,magenta,9
2501,PCDH8,brown,grey,3,0,black,7
2502,PCDHAC2,green,yellow,5,4,yellow,4
2503,PCDHB7,grey,turquoise,0,1,turquoise,1
2504,PCDHGA10,turquoise,red,1,6,red,6
2505,PCDHGC3,brown,blue,3,2,royalblue,20
2506,PCDHGC4,yellow,green,4,5,brown,3
2507,PCDHGC5,grey,turquoise,0,1,turquoise,1
2508,PCF11,blue,blue,2,2,pink,8
2509,PCGF2,purple,magenta,10,9,salmon,13
2510,PCGF3,grey,turquoise,0,1,black,7
2511,PCLO,grey,grey,0,0,turquoise,1
2512,PCM1,yellow,green,4,5,brown,3
2513,PCMT1,green,yellow,5,4,yellow,4
2514,PCMTD1,tan,salmon,12,13,cyan,14
2515,PCMTD2,grey,turquoise,0,1,turquoise,1
2516,PCNA,magenta,turquoise,9,1,greenyellow,11
2517,PCNT,grey,turquoise,0,1,turquoise,1
2518,PCNX,grey,grey,0,0,turquoise,1
2519,PCSK7,grey,turquoise,0,1,turquoise,1
2520,PCYOX1,yellow,brown,4,3,brown,3
2521,PDCD4,green,turquoise,5,1,yellow,4
2522,PDCD6,pink,cyan,8,14,tan,12
2523,PDCD6IP,blue,turquoise,2,1,pink,8
2524,PDE10A,black,turquoise,7,1,magenta,9
2525,PDE1A,grey,turquoise,0,1,turquoise,1
2526,PDE3B,turquoise,grey,1,0,black,7
2527,PDE4A,turquoise,lightyellow,1,19,darkred,21
2528,PDE4D,grey,blue,0,2,pink,8
2529,PDE7A,brown,grey,3,0,black,7
2530,PDGFC,turquoise,grey,1,0,blue,2
2531,PDHB,yellow,green,4,5,brown,3
2532,PDHX,turquoise,yellow,1,4,yellow,4
2533,PDIA3,lightgreen,turquoise,18,1,purple,10
2534,PDIA6,blue,grey60,2,17,green,5
2535,PDK2,yellow,green,4,5,brown,3
2536,PDP1,lightcyan,turquoise,16,1,darkred,21
2537,PDS5A,yellow,green,4,5,brown,3
2538,PDS5B,black,turquoise,7,1,magenta,9
2539,PDXDC1,cyan,pink,14,8,lightgreen,18
2540,PDZD2,tan,turquoise,12,1,cyan,14
2541,PEA15,grey,grey,0,0,turquoise,1
2542,PEBP1,lightyellow,turquoise,19,1,darkgreen,22
2543,PEG10,grey,pink,0,8,lightgreen,18
2544,PEG3,blue,grey,2,0,royalblue,20
2545,PELI1,blue,turquoise,2,1,pink,8
2546,PELI2,grey,turquoise,0,1,turquoise,1
2547,PENK,black,turquoise,7,1,magenta,9
2548,PEX1,magenta,tan,9,12,greenyellow,11
2549,PEX11B,blue,blue,2,2,turquoise,1
2550,PEX5L,turquoise,lightyellow,1,19,darkred,21
2551,PFDN5,brown,turquoise,3,1,blue,2
2552,PFKFB3,grey,grey,0,0,turquoise,1
2553,PFN2,red,red,6,6,red,6
2554,PGAP1,red,red,6,6,red,6
2555,PGK1,grey,turquoise,0,1,turquoise,1
2556,PGM2L1,red,red,6,6,red,6
2557,PGM3,turquoise,grey,1,0,blue,2
2558,PGRMC1,grey,brown,0,3,royalblue,20
2559,PGRMC2,purple,turquoise,10,1,salmon,13
2560,PHACTR1,brown,turquoise,3,1,lightgreen,18
2561,PHACTR4,red,turquoise,6,1,red,6
2562,PHAX,green,yellow,5,4,yellow,4
2563,PHC1,black,black,7,7,magenta,9
2564,PHC2,grey,turquoise,0,1,turquoise,1
2565,PHF12,red,red,6,6,red,6
2566,PHF13,black,brown,7,3,magenta,9
2567,PHF14,grey,turquoise,0,1,turquoise,1
2568,PHF17,blue,turquoise,2,1,grey60,17
